--GREYSTYLE--
(256, 256)
RANDOM - N
10,0.948429775665
25,0.920004125195
50,0.908544204349
100,0.539538103325
125,0.543772805557
150,0.556015343084
175,0.819281024986
200,0.825955492089
225,0.457296998038
250,0.203408281386
251,0.173959793087
252,0.113445393934
253,0.0473623278281
254,0.0707380734904
255,0.0509632680424
TOP-N
10,0.368950139657
25,0.356006049981
50,0.365914232748
100,0.300545384122
125,0.200909222624
150,0.206208849761
175,0.125419595153
200,0.120715408005
225,0.0326797638953
250,0.00532723119544
251,0.00338761489968
252,0.00209501132382
253,0.00143923056532
254,0.00114873837068
255,0.000750401858732
BOTTOM-N
10,0.998089661584
25,0.993741200975
50,0.984893621628
100,0.940035631531
125,0.948885024658
150,0.939104630823
175,0.929061850898
200,0.917446446968
225,0.904198645953
250,0.866602399713
251,0.859079950837
252,0.860299128076
253,0.855961437836
254,0.846333339036
255,0.806571084149
--RED--
RANDOM - N
10,0.930680388937
25,0.932791239452
50,0.894739738491
100,0.890326020696
125,0.874191678666
150,0.471526418951
175,0.55941332707
200,0.847960507205
225,0.390293952204
250,0.103230076636
251,0.0767593539646
252,0.10653494518
253,0.109249674475
254,0.0936443644559
255,0.00376624907533
TOP-N
10,0.368137174741
25,0.330811818824
50,0.299425284548
100,0.216130847251
125,0.210113643125
150,0.181988370603
175,0.12941302893
200,0.0758598353785
225,0.0339171507793
250,0.0115104824989
251,0.0111430470524
252,0.0275796267683
253,0.0138472191491
254,0.000985923860739
255,0.000392260773195
BOTTOM-N
10,0.997459331944
25,0.994042427544
50,0.986636679645
100,0.950982014259
125,0.937836379349
150,0.93237982323
175,0.936751053065
200,0.917098921371
225,0.907751136764
250,0.861630556702
251,0.860864484407
252,0.853623473521
253,0.85217598827
254,0.846937035488
255,0.807281491696
--GREEN--
RANDOM - N
10,0.958997907723
25,0.933319861397
50,0.519211421197
100,0.486545282837
125,0.492123496042
150,0.835470378978
175,0.447367838123
200,0.514876212086
225,0.369232730292
250,0.148021390798
251,0.136740348625
252,0.186278136528
253,0.0825593945433
254,0.1540053738
255,0.0492739327969
TOP-N
10,0.377664341688
25,0.317528880672
50,0.342820291314
100,0.274162295489
125,0.226115232341
150,0.171392055098
175,0.13134910951
200,0.140064552225
225,0.0335793749778
250,0.00568153652481
251,0.00565553459827
252,0.00304200652315
253,0.00119515637044
254,0.000720600688869
255,0.000291398409285
BOTTOM-N
10,0.997403002711
25,0.991826594758
50,0.983864242464
100,0.966312277768
125,0.942537479244
150,0.939236297942
175,0.933376690745
200,0.918451251561
225,0.906467537551
250,0.865533696877
251,0.862066698105
252,0.861659384466
253,0.854838313191
254,0.843579328542
255,0.803915653609
--BLUE--
RANDOM - N
10,0.951814877115
25,0.929237520892
50,0.893086577827
100,0.58143658086
125,0.583281458868
150,0.55025256618
175,0.526588942021
200,0.453632745003
225,0.410354908881
250,0.135132922416
251,0.142708699559
252,0.239471611747
253,0.125625917552
254,0.0590392321997
255,0.0412076324205
TOP-N
10,0.485654064886
25,0.332010301897
50,0.378275115234
100,0.295387761589
125,0.200695173459
150,0.196083310484
175,0.135490368354
200,0.0805931667718
225,0.0441829842252
250,0.0106864430786
251,0.0101849934004
252,0.00710105656893
253,0.00785201629461
254,0.00420055230859
255,0.00142845233978
BOTTOM-N
10,0.996874141663
25,0.990856331221
50,0.9847656317
100,0.956692997358
125,0.952559721969
150,0.941352703222
175,0.931119254652
200,0.913995912039
225,0.900089084834
250,0.867190336123
251,0.860648792721
252,0.85961669652
253,0.857771774746
254,0.850722890732
255,0.809843830608
--CAT-RGB--
RANDOM - N
10,0.999988518918
25,0.999988885948
50,0.999988315886
100,0.999988212977
125,0.999979930632
150,0.999979928587
175,0.999979883408
200,0.999979485604
225,0.999979160172
250,0.999978641181
251,0.999978655604
252,0.999978507634
253,0.999978419306
254,0.999978402042
255,0.999978349746
TOP-N
10,0.999979237803
25,0.999979119741
50,0.999979464432
100,0.999978987668
125,0.999978890344
150,0.999978876456
175,0.999978717731
200,0.999979023232
225,0.999978404857
250,0.999978357723
251,0.999978355181
252,0.999978359525
253,0.999978354861
254,0.999978352503
255,0.999978348782
BOTTOM-N
10,0.999989194135
25,0.999989151417
50,0.999989057073
100,0.999988966127
125,0.999988879737
150,0.999988720953
175,0.999988595847
200,0.999988380059
225,0.999987809244
250,0.99998571461
251,0.999985556143
252,0.999985054289
253,0.999984774801
254,0.99998431597
255,0.9999816562
--CAT-GBR--
RANDOM - N
10,0.999988850301
25,0.999988542219
50,0.999980420441
100,0.999988018084
125,0.99998005553
150,0.999980992608
175,0.999980053637
200,0.999979876963
225,0.999979582024
250,0.99997851732
251,0.99997863957
252,0.99997848091
253,0.99997840284
254,0.999978456163
255,0.99997840691
TOP-N
10,0.999979147279
25,0.999979003962
50,0.99997944489
100,0.9999789064
125,0.999978787025
150,0.999978713436
175,0.999978617798
200,0.999978618204
225,0.999978346434
250,0.999978247818
251,0.999978244612
252,0.999978243014
253,0.999978239632
254,0.999978237841
255,0.999978237283
BOTTOM-N
10,0.999989169386
25,0.999989126449
50,0.999989039785
100,0.999988922604
125,0.999988792831
150,0.999988840774
175,0.999988530632
200,0.999988341406
225,0.999987913813
250,0.999985696184
251,0.999985497971
252,0.999984920403
253,0.999984722636
254,0.999984222545
255,0.999981520425
--CAT-BRG--
RANDOM - N
10,0.999988946313
25,0.999988746385
50,0.99998868643
100,0.999988043474
125,0.999985799922
150,0.999979953839
175,0.99998254358
200,0.999979457688
225,0.999980253296
250,0.999978277928
251,0.99997826629
252,0.999978528782
253,0.999978372145
254,0.999978203424
255,0.999978003621
TOP-N
10,0.99997924844
25,0.999979098969
50,0.999979105403
100,0.999978646986
125,0.999978699923
150,0.999978359535
175,0.999978334914
200,0.999978172933
225,0.999978066712
250,0.999977980737
251,0.999977976154
252,0.999977974413
253,0.99997797248
254,0.99997797163
255,0.999977971094
BOTTOM-N
10,0.99998911645
25,0.999988987572
50,0.999988854126
100,0.999988846131
125,0.999988767321
150,0.999988670549
175,0.999988423272
200,0.999988322638
225,0.999987609182
250,0.999985923364
251,0.99998573452
252,0.999984971271
253,0.999984508341
254,0.999983803276
255,0.999981149395
